Year,Gebietseinheit,Altersgruppe,Nationalität,GeoCode,Value
2019,Osnabrück  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,78
2019,Wilhelmshaven  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,151
2019,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,45
2019,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,77
2019,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,46
2019,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,44
2019,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,54
2019,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,46
2019,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,60
2019,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,40
2019,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,37
2019,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,33
2019,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,76
2019,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,62
2019,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,60
2019,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,65
2018,Braunschweig  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,77
2018,Salzgitter  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,109
2018,Wolfsburg  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,59
2018,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,49
2018,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,101
2018,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,80
2018,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,71
2018,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,65
2018,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,66
2018,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,70
2018,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,73
2018,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,82
2018,dav. Hannover  Lhst.,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,103
2018,dav. Hannover  Umland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,65
2018,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,51
2018,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,86
2018,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,78
2018,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,85
2018,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,70
2018,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,69
2018,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,77
2018,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,87
2018,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,65
2018,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,42
2018,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,101
2018,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,67
2018,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,40
2018,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,49
2018,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,72
2018,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,65
2018,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,71
2018,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,51
2018,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,62
2018,Delmenhorst  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,123
2018,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,119
2018,Oldenburg(Oldb)  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,93
2018,Osnabrück  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,82
2018,Wilhelmshaven  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,160
2018,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,48
2018,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,79
2018,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,48
2018,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,47
2018,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,58
2018,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,49
2018,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,64
2018,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,44
2018,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,40
2018,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,33
2018,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,82
2018,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,66
2018,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,64
2018,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,69
2017,Braunschweig  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,80
2017,Salzgitter  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,112
2017,Wolfsburg  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,60
2017,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,50
2017,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,106
2017,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,84
2017,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,74
2017,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,69
2017,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,69
2017,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,74
2017,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,76
2017,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,87
2017,dav. Hannover  Lhst.,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,108
2017,dav. Hannover  Umland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,70
2017,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,55
2017,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,91
2017,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,82
2017,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,88
2017,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,73
2017,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,74
2017,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,81
2017,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,91
2017,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,70
2017,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,45
2017,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,107
2017,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,70
2017,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,43
2017,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,53
2017,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,75
2017,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,70
2017,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,75
2017,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,56
2017,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,66
2017,Delmenhorst  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,129
2017,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,120
2017,Oldenburg(Oldb)  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,99
2017,Osnabrück  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,86
2017,Wilhelmshaven  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,164
2017,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,52
2017,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,82
2017,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,52
2017,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,49
2017,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,64
2017,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,53
2017,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,67
2017,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,48
2017,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,44
2017,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,35
2017,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,86
2017,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,70
2017,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,67
2017,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,72
2016,Braunschweig  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,83
2016,Salzgitter  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,114
2016,Wolfsburg  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,60
2016,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,52
2016,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,111
2016,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,87
2016,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,77
2016,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,72
2016,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,75
2016,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,76
2016,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,79
2016,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,91
2016,dav. Hannover  Lhst.,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,114
2016,dav. Hannover  Umland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,72
2016,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,57
2016,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,96
2016,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,86
2016,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,93
2016,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,74
2016,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,77
2016,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,85
2016,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,94
2016,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,72
2016,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,47
2016,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,110
2016,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,75
2016,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,45
2016,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,54
2016,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,78
2016,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,73
2016,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,77
2016,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,58
2016,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,68
2016,Delmenhorst  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,133
2016,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,121
2016,Oldenburg(Oldb)  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,102
2016,Osnabrück  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,90
2016,Wilhelmshaven  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,169
2016,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,53
2016,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,85
2016,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,57
2016,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,51
2016,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,68
2016,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,57
2016,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,71
2016,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,52
2016,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,47
2016,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,37
2016,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,91
2016,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,75
2016,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,71
2016,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,75
2015,Braunschweig  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,84
2015,Salzgitter  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,112
2015,Wolfsburg  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,59
2015,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,52
2015,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,107
2015,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,86
2015,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,77
2015,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,73
2015,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,75
2015,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,80
2015,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,78
2015,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,92
2015,dav. Hannover  Lhst.,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,115
2015,dav. Hannover  Umland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,75
2015,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,57
2015,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,96
2015,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,88
2015,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,91
2015,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,75
2015,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,79
2015,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,86
2015,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,94
2015,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,73
2015,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,48
2015,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,108
2015,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,77
2015,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,46
2015,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,55
2015,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,78
2015,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,74
2015,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,76
2015,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,59
2015,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,69
2015,Delmenhorst  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,135
2015,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,115
2015,Oldenburg(Oldb)  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,101
2015,Osnabrück  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,92
2015,Wilhelmshaven  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,171
2015,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,52
2015,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,85
2015,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,59
2015,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,51
2015,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,68
2015,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,56
2015,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,72
2015,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,54
2015,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,48
2015,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,37
2015,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,92
2015,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,79
2015,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,71
2015,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,76
2014,Braunschweig  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,89
2014,Salzgitter  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,113
2014,Wolfsburg  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,62
2014,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,55
2014,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,116
2014,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,92
2014,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,81
2014,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,80
2014,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,81
2014,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,86
2014,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,84
2014,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,95
2014,dav. Hannover  Lhst.,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,119
2014,dav. Hannover  Umland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,75
2014,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,59
2014,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,101
2014,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,92
2014,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,98
2014,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,77
2014,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,83
2014,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,90
2014,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,97
2014,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,73
2014,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,49
2014,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,115
2014,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,82
2014,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,50
2014,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,57
2014,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,84
2014,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,76
2014,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,83
2014,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,63
2014,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,72
2014,Delmenhorst  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,132
2014,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,119
2014,Oldenburg(Oldb)  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,108
2014,Osnabrück  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,99
2014,Wilhelmshaven  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,171
2014,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,57
2014,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,89
2014,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,59
2014,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,54
2014,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,72
2014,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,59
2014,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,75
2014,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,59
2014,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,52
2014,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,38
2014,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,96
2014,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,82
2014,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,75
2014,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,80
2019,Braunschweig  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03101,34
2019,Salzgitter  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03102,31
2019,Wolfsburg  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03103,18
2019,Gifhorn,im Alter von 65 Jahren und älter,Deutsche,K03151,17
2019,Goslar,im Alter von 65 Jahren und älter,Deutsche,K03153,31
2019,Helmstedt,im Alter von 65 Jahren und älter,Deutsche,K03154,22
2019,Northeim,im Alter von 65 Jahren und älter,Deutsche,K03155,21
2019,Peine,im Alter von 65 Jahren und älter,Deutsche,K03157,19
2019,Wolfenbüttel,im Alter von 65 Jahren und älter,Deutsche,K03158,26
2019,Göttingen,im Alter von 65 Jahren und älter,Deutsche,K03159,27
2019,Statistische Region Braunschweig,im Alter von 65 Jahren und älter,Deutsche,K031,25
2019,Hannover  Region,im Alter von 65 Jahren und älter,Deutsche,K03241,36
2019,dav. Hannover  Lhst.,im Alter von 65 Jahren und älter,Deutsche,K03241001,55
2019,dav. Hannover  Umland,im Alter von 65 Jahren und älter,Deutsche,K03241999,23
2019,Diepholz,im Alter von 65 Jahren und älter,Deutsche,K03251,22
2019,Hameln-Pyrmont,im Alter von 65 Jahren und älter,Deutsche,K03252,26
2019,Hildesheim,im Alter von 65 Jahren und älter,Deutsche,K03254,24
2019,Holzminden,im Alter von 65 Jahren und älter,Deutsche,K03255,27
2019,Nienburg (Weser),im Alter von 65 Jahren und älter,Deutsche,K03256,24
2019,Schaumburg,im Alter von 65 Jahren und älter,Deutsche,K03257,24
2019,Statistische Region Hannover,im Alter von 65 Jahren und älter,Deutsche,K032,30
2019,Celle,im Alter von 65 Jahren und älter,Deutsche,K03351,30
2019,Cuxhaven,im Alter von 65 Jahren und älter,Deutsche,K03352,20
2019,Harburg,im Alter von 65 Jahren und älter,Deutsche,K03353,20
2019,Lüchow-Dannenberg,im Alter von 65 Jahren und älter,Deutsche,K03354,30
2019,Lüneburg,im Alter von 65 Jahren und älter,Deutsche,K03355,29
2019,Osterholz,im Alter von 65 Jahren und älter,Deutsche,K03356,18
2019,Rotenburg (Wümme),im Alter von 65 Jahren und älter,Deutsche,K03357,25
2019,Heidekreis,im Alter von 65 Jahren und älter,Deutsche,K03358,23
2019,Stade,im Alter von 65 Jahren und älter,Deutsche,K03359,22
2019,Uelzen,im Alter von 65 Jahren und älter,Deutsche,K03360,23
2019,Verden,im Alter von 65 Jahren und älter,Deutsche,K03361,18
2019,Statistische Region Lüneburg,im Alter von 65 Jahren und älter,Deutsche,K033,23
2019,Delmenhorst  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03401,44
2019,Emden  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03402,40
2019,Oldenburg(Oldb)  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03403,40
2019,Osnabrück  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03404,43
2019,Wilhelmshaven  Stadt,im Alter von 65 Jahren und älter,Deutsche,K03405,42
2019,Ammerland,im Alter von 65 Jahren und älter,Deutsche,K03451,20
2019,Aurich,im Alter von 65 Jahren und älter,Deutsche,K03452,22
2019,Cloppenburg,im Alter von 65 Jahren und älter,Deutsche,K03453,28
2019,Emsland,im Alter von 65 Jahren und älter,Deutsche,K03454,23
2019,Friesland,im Alter von 65 Jahren und älter,Deutsche,K03455,19
2019,Grafschaft Bentheim,im Alter von 65 Jahren und älter,Deutsche,K03456,22
2019,Leer,im Alter von 65 Jahren und älter,Deutsche,K03457,22
2019,Oldenburg,im Alter von 65 Jahren und älter,Deutsche,K03458,23
2019,Osnabrück,im Alter von 65 Jahren und älter,Deutsche,K03459,21
2019,Vechta,im Alter von 65 Jahren und älter,Deutsche,K03460,25
2019,Wesermarsch,im Alter von 65 Jahren und älter,Deutsche,K03461,28
2019,Wittmund,im Alter von 65 Jahren und älter,Deutsche,K03462,23
